    8.89000000,       -0.86278292
    8.90000000,       -0.86811804
    8.91000000,       -0.87336636
    8.92000000,       -0.87852734
    8.93000000,       -0.88360046
    8.94000000,       -0.88858523
    8.95000000,       -0.89348114
    8.96000000,       -0.89828770
    8.97000000,       -0.90300443
    8.98000000,       -0.90763086
    8.99000000,       -0.91216652
    9.00000000,       -0.91661097
    9.01000000,       -0.92096376
    9.02000000,       -0.92522446
    9.03000000,       -0.92939263
    9.04000000,       -0.93346786
    9.05000000,       -0.93744974
    9.06000000,       -0.94133788
    9.07000000,       -0.94513189
    9.08000000,       -0.94883138
    9.09000000,       -0.95243599
    9.10000000,       -0.95594535
    9.11000000,       -0.95935912
    9.12000000,       -0.96267696
    9.13000000,       -0.96589853
    9.14000000,       -0.96902350
    9.15000000,       -0.97205158
    9.16000000,       -0.97498245
    9.17000000,       -0.97781582
    9.18000000,       -0.98055141
    9.19000000,       -0.98318895
    9.20000000,       -0.98572816
    9.21000000,       -0.98816881
    9.22000000,       -0.99051063
    9.23000000,       -0.99275341
    9.24000000,       -0.99489691
    9.25000000,       -0.99694092
    9.26000000,       -0.99888523
    9.27000000,       -1.00072966
    9.28000000,       -1.00247402
    9.29000000,       -1.00411812
    9.30000000,       -1.00566182
    9.31000000,       -1.00710495
    9.32000000,       -1.00844737
    9.33000000,       -1.00968894
    9.34000000,       -1.01082955
    9.35000000,       -1.01186907
    9.36000000,       -1.01280740
    9.37000000,       -1.01364446
    9.38000000,       -1.01438015
    9.39000000,       -1.01501440
    9.40000000,       -1.01554715
    9.41000000,       -1.01597835
    9.42000000,       -1.01630795
    9.43000000,       -1.01653591
    9.44000000,       -1.01666223
    9.45000000,       -1.01668688
    9.46000000,       -1.01660985
    9.47000000,       -1.01643117
    9.48000000,       -1.01615085
    9.49000000,       -1.01576891
    9.50000000,       -1.01528539
    9.51000000,       -1.01470034
    9.52000000,       -1.01401383
    9.53000000,       -1.01322591
    9.54000000,       -1.01233667
    9.55000000,       -1.01134620
    9.56000000,       -1.01025459
    9.57000000,       -1.00906196
    9.58000000,       -1.00776842
    9.59000000,       -1.00637410
    9.60000000,       -1.00487915
    9.61000000,       -1.00328370
    9.62000000,       -1.00158793
    9.63000000,       -0.99979201
